word1,word2,sim,dir,inv
звон,колокольчик,2.0,2,3
звон,вечер,2.0,2,2
звон,будильник,1.31,1,6
звон,монета,1.25,1,4
звон,колокольчики,1.2,1,3
звон,бубенцы,1.12,1,2
звон,колокольня,1.12,1,2
звон,яйца,1.12,2,1
звон,монеты,1.12,1,2
звон,звонарь,1.12,2,1
звонарь,звон,1.12,1,2
звонарь,колокол,1.12,2,1
звонок,перемена,7.0,7,7
звонок,телефон,5.68,7,17
звонок,урок,4.45,5,9
звонок,дверь,3.67,7,4
звонок,школа,3.29,4,19
звонок,будильник,2.0,2,8
звонок,вызов,1.2,1,3
звук,музыка,9.75,16,11
звук,голос,6.11,7,12
звук,нота,4.45,9,5
звук,громкость,4.0,4,4
звук,скорость,4.0,4,4
звук,колонки,4.0,4,4
звук,колонка,4.0,4,4
звук,шум,3.86,5,4
звук,гром,3.0,3,3
звук,цвет,2.92,4,3
звук,волны,2.92,3,4
звук,свет,2.92,4,3
звук,слух,2.86,5,3
звук,звон,2.81,6,3
звук,акустика,2.81,3,6
звук,эхо,2.78,7,3
звук,уши,2.0,2,3
звук,колебание,2.0,4,2
звук,волна,2.0,19,2
звук,фонетика,2.0,2,3
звук,тон,2.0,2,3
звук,вибрация,2.0,7,2
звук,писк,2.0,2,4
звук,колебания,2.0,2,2
звук,стук,2.0,3,2
звук,тишина,1.35,8,1
звук,буква,1.31,1,6
звук,ухо,1.29,5,1
звук,выстрел,1.25,1,4
звук,струна,1.25,1,4
звук,аудио,1.25,1,4
звук,песня,1.25,1,4
звук,речь,1.2,1,3
звук,крик,1.2,3,1
звук,свист,1.2,1,3
звук,скрежет,1.2,1,3
звук,труба,1.2,1,3
звук,сигнал,1.2,1,3
звук,режиссёр,1.12,2,1
звук,пространство,1.12,2,1
звук,обертон,1.12,1,2
звук,смех,1.12,1,2
звук,сверчок,1.12,1,2
звук,воздух,1.12,2,1
звук,тембр,1.12,1,2
звук,частота,1.12,2,1
звук,бас,1.12,1,2
звук,отголосок,1.12,2,1
звук,стон,1.12,2,1
звук,гудок,1.12,1,2
звук,гулкость,1.12,1,2
звук,усиление,1.12,1,2
звук,грампластинка,1.12,1,2
звук,трель,1.12,1,2
звук,звучание,1.12,1,2
звук,свирель,1.12,1,2
звук,гонг,1.12,1,2
звук,кино,1.12,1,2
звуки,музыка,2.75,8,3
звуки,буквы,1.31,1,6
звуки,ноты,1.2,1,3
звуки,слова,1.2,1,3
звучание,музыка,2.0,3,2
звучание,гармония,1.12,1,2
звучание,звук,1.12,2,1
звёзды,небо,11.43,26,14
звёзды,галактика,7.31,8,11
звёзды,ночь,6.42,9,40
звёзды,вселенная,5.45,6,9
звёзды,телескоп,2.81,3,6
звёзды,луна,2.73,9,3
звёзды,космос,2.6,3,23
звёзды,плеяды,2.0,2,2
звёзды,созвездие,2.0,5,2
звёзды,романтика,2.0,4,2
звёзды,астроном,2.0,2,2
звёзды,планета,2.0,2,2
звёзды,пыль,2.0,3,2
звёзды,созвездия,2.0,5,2
звёзды,планетарий,2.0,2,4
звёзды,скопление,2.0,2,3
звёзды,астрономия,1.36,1,9
звёзды,погоны,1.33,1,7
звёзды,солнце,1.33,7,1
звёзды,планеты,1.29,5,1
звёзды,вечер,1.25,1,4
звёзды,обсерватория,1.2,1,3
звёзды,фабрика,1.2,1,3
звёзды,свет,1.2,3,1
звёзды,небосвод,1.2,3,1
звёзды,россыпь,1.12,1,2
звёзды,туманность,1.12,1,2
звёзды,путь,1.12,2,1
звёзды,море,1.12,2,1
звёзды,мерцание,1.12,1,2
звёзды,сияние,1.12,2,1
звёзды,облака,1.12,2,1
звёзды,трава,1.12,2,1
звёзды,блеск,1.12,2,1
звёзды,лето,1.12,2,1
звёзды,бездна,1.12,2,1
звёзды,купол,1.12,1,2
звёзды,светила,1.12,1,2
здание,постройка,5.78,7,6
здание,дом,4.31,11,5
здание,архитектура,3.67,4,7
здание,строение,2.0,2,12
здание,помещение,2.0,2,2
здание,строительство,2.0,3,2
здание,сооружение,1.33,1,7
здание,фундамент,1.29,1,5
здание,фасад,1.25,1,4
здание,церковь,1.2,1,3
здание,ремонт,1.12,1,2
здание,стена,1.12,1,2
здание,кирпич,1.12,2,1
здание,учреждение,1.12,2,1
здание,реконструкция,1.12,1,2
здание,высотка,1.12,2,1
здания,дома,2.0,2,2
здоровье,спорт,8.82,10,15
здоровье,красота,3.86,4,5
здоровье,зарядка,2.86,5,3
здоровье,болезнь,2.75,8,3
здоровье,витамины,2.0,2,4
здоровье,физкультура,2.0,4,2
здоровье,сила,2.0,4,2
здоровье,счастье,2.0,3,2
здоровье,иммунитет,2.0,2,6
здоровье,сон,1.29,1,5
здоровье,бег,1.2,3,1
здоровье,больница,1.12,2,1
здоровье,профилактика,1.12,2,1
здоровье,закалка,1.12,1,2
здоровье,кефир,1.12,1,2
здоровье,здравница,1.12,1,2
здоровье,лечение,1.12,1,2
здоровье,курение,1.12,2,1
здравница,здоровье,1.12,2,1
здравница,лечебница,1.12,1,2
зебра,переход,5.6,6,8
зебра,полоса,4.81,6,5
зебра,полоски,4.55,5,8
зебра,пешеход,4.38,5,10
зебра,саванна,4.0,4,4
зебра,полоска,2.81,3,6
зебра,зоопарк,2.0,2,2
зебра,полосы,2.0,2,8
зебра,африка,1.29,5,1
зебра,дорога,1.25,4,1
зебра,полосатость,1.12,1,2
зебра,животное,1.12,1,2
зебра,светофор,1.12,1,2
зев,пасть,2.0,3,2
зев,рот,2.0,3,2
зев,лев,1.2,3,1
зев,гортань,1.12,2,1
зевс,бог,4.55,8,5
зевс,олимп,3.67,7,4
зевс,молния,2.86,5,3
зевс,гром,2.0,3,2
зевс,юпитер,2.0,2,2
зевс,громовержец,1.12,2,1
зевс,гера,1.12,2,1
зед,игрек,1.12,1,2
зек,тюрьма,2.78,7,3
зек,зона,2.0,2,2
зек,срок,1.12,2,1
зелень,трава,16.5,20,34
зелень,салат,5.33,10,6
зелень,петрушка,3.35,15,4
зелень,укроп,3.3,18,4
зелень,хлорофилл,3.0,3,3
зелень,баксы,2.86,5,3
зелень,лето,2.81,3,6
зелень,деньги,2.0,2,3
зелень,лес,2.0,2,6
зелень,капуста,2.0,4,2
зелень,доллар,2.0,4,2
зелень,лук,2.0,5,2
зелень,листва,2.0,5,2
зелень,плесень,2.0,2,2
зелень,природа,2.0,2,3
зелень,растения,2.0,2,3
зелень,листья,1.35,1,8
зелень,газон,1.31,1,6
зелень,зелёнка,1.25,4,1
зелень,весна,1.25,4,1
зелень,грядка,1.2,3,1
зелень,ботва,1.2,3,1
зелень,лист,1.2,1,3
зелень,овощи,1.2,1,3
зелень,хвоя,1.2,1,3
зелень,растение,1.12,2,1
зелень,изумруд,1.12,1,2
зелень,доллары,1.12,2,1
зелень,луг,1.12,2,1
зелень,малахит,1.12,1,2
зелень,свежесть,1.12,2,1
зелье,ведьма,2.92,4,3
зелье,варево,1.2,3,1
зелье,снадобье,1.12,1,2
зелье,котёл,1.12,2,1
зелье,приворот,1.12,1,2
зелёнка,йод,6.38,10,7
зелёнка,рана,1.33,7,1
зелёнка,зелень,1.25,1,4
зелёнка,ветрянка,1.25,4,1
зелёнка,пластырь,1.12,1,2
земледелец,пахарь,1.12,2,1
земля,планета,24.75,56,31
земля,шар,13.3,21,15
земля,небо,8.71,9,10
земля,трава,7.5,10,8
земля,вода,7.31,11,8
земля,мать,7.0,7,7
земля,воздух,5.23,11,6
земля,грунт,4.0,4,4
земля,почва,3.96,21,5
земля,глобус,3.67,4,7
земля,мир,3.26,4,21
земля,грязь,2.92,4,3
земля,люди,2.86,5,3
земля,суша,2.86,5,3
земля,ядро,2.81,3,6
земля,дерево,2.0,4,2
земля,иллюминатор,2.0,8,2
земля,вращение,2.0,2,5
земля,могила,2.0,2,12
земля,червь,2.0,2,3
земля,лопата,2.0,2,8
земля,гагарин,2.0,4,2
земля,дёрн,2.0,2,2
земля,солнце,2.0,7,2
земля,космос,2.0,10,2
земля,песок,2.0,4,2
земля,орбита,2.0,2,5
земля,луна,2.0,10,2
земля,вселенная,2.0,3,2
земля,атмосфера,2.0,2,4
земля,природа,2.0,2,2
земля,ось,2.0,2,5
земля,марс,1.39,12,1
земля,притяжение,1.38,1,10
земля,чернозем,1.33,7,1
земля,дом,1.29,5,1
земля,геоид,1.25,1,4
земля,литосфера,1.25,1,4
земля,горшок,1.25,1,4
земля,поверхность,1.2,1,3
земля,родина,1.2,3,1
земля,матушка,1.2,1,3
земля,огород,1.2,1,3
земля,территория,1.2,1,3
земля,мантия,1.2,3,1
земля,гроб,1.2,1,3
земля,море,1.12,2,1
земля,крестьянин,1.12,2,1
земля,материки,1.12,1,2
земля,экватор,1.12,2,1
земля,остров,1.12,2,1
земля,огонь,1.12,1,2
земля,росток,1.12,1,2
земля,грядка,1.12,1,2
земля,плуг,1.12,1,2
земля,геоцентризм,1.12,2,1
земля,участок,1.12,2,1
земля,сад,1.12,2,1
земля,материк,1.12,1,2
земляне,трава,2.0,2,3
земляне,люди,1.12,2,1
земляника,клубника,5.6,6,8
земляника,ягода,3.67,7,4
земляника,поляна,2.92,3,4
земляника,лес,1.31,6,1
земляника,ягоды,1.25,1,4
земляника,варенье,1.2,1,3
земляника,поле,1.12,2,1
земляника,лето,1.12,2,1
земляника,малина,1.12,1,2
земляника,морошка,1.12,2,1
земноводное,ящерица,1.12,2,1
земноводное,лягушка,1.12,2,1
земноморье,волшебник,1.12,1,2
зенит,солнце,5.0,5,5
зенит,фотоаппарат,4.0,4,4
зенит,боярский,2.0,2,2
зенит,полдень,2.0,2,3
зенит,фото,1.12,2,1
зенит,динамо,1.12,2,1
зеркала,отражения,1.12,2,1
зеркало,отражение,20.28,27,22
зеркало,стекло,4.81,5,6
зеркало,красота,2.0,2,2
зеркало,лицо,2.0,2,3
зеркало,искажение,2.0,2,4
зеркало,озеро,2.0,3,2
зеркало,душа,1.36,9,1
зеркало,серебро,1.29,5,1
зеркало,зазеркалье,1.12,2,1
зеркало,ванная,1.12,2,1
зерно,пшеница,8.71,9,10
зерно,хлеб,7.14,8,12
зерно,колос,3.86,5,4
зерно,комбайн,2.92,3,4
зерно,рожь,2.92,3,4
зерно,амбар,2.0,2,6
зерно,пшено,2.0,3,2
зерно,урожай,2.0,2,2
зерно,поле,1.35,8,1
зерно,мука,1.31,6,1
зерно,ток,1.25,1,4
зерно,кофе,1.25,1,4
зерно,злак,1.2,3,1
зерно,клюв,1.12,1,2
зерно,элеватор,1.12,2,1
зерно,ячмень,1.12,2,1
зерно,птицы,1.12,2,1
зеро,ноль,2.92,4,3
зефир,эфир,2.0,2,3
зигзаг,молния,2.0,2,2
зигота,яйцеклетка,1.2,1,3
зил,грузовик,1.12,1,2
зил,самосвал,1.12,2,1
зиппо,зажигалка,1.12,2,1
злак,пшеница,2.78,3,7
злак,зерно,1.2,1,3
злак,хлеб,1.12,1,2
злато,золото,2.0,2,2
злато,серебро,1.12,2,1
зло,добро,12.98,39,17
зло,водка,2.81,3,6
зло,деньги,2.63,3,17
зло,ненависть,2.0,2,3
зло,тьма,2.0,2,3
зло,убийство,2.0,2,3
зло,месть,2.0,2,3
зло,алкоголь,1.31,1,6
зло,ад,1.31,6,1
зло,наркотики,1.29,1,5
зло,печеньки,1.2,1,3
зло,доктор,1.2,3,1
зло,смерть,1.12,1,2
зло,злодей,1.12,2,1
зло,вред,1.12,2,1
зло,насилие,1.12,2,1
злоба,ненависть,1.25,1,4
зловоние,смрад,1.25,4,1
зловоние,вонь,1.25,1,4
злодей,враг,2.0,2,2
злодей,зло,1.12,1,2
злодей,гитлер,1.12,2,1
злодейка,судьба,2.0,2,2
злость,гнев,5.33,6,10
злость,ярость,4.08,16,5
злость,обида,2.92,3,4
злость,ненависть,2.86,5,3
злость,агрессия,2.0,4,2
злость,раздражение,1.2,1,3
злость,жестокость,1.12,1,2
змей,яблоко,1.31,1,6
змей,горыныч,1.25,4,1
змей,воздух,1.2,3,1
змей,дьявол,1.12,1,2
змей,верёвка,1.12,2,1
змей,дракон,1.12,1,2
змейка,уж,1.12,2,1
змейка,ящерка,1.12,2,1
змея,яд,9.43,11,18
змея,укус,5.6,6,8
змея,гадюка,2.0,3,2
змея,гад,2.0,2,2
змея,язык,2.0,3,2
змея,кобра,2.0,4,2
змея,удав,1.29,5,1
змея,кожа,1.25,4,1
змея,уж,1.25,1,4
змея,шланг,1.2,1,3
змея,шипение,1.2,1,3
змея,анаконда,1.12,2,1
змея,дракон,1.12,2,1
змея,ящерица,1.12,1,2
змея,жало,1.12,2,1
знак,символ,12.75,24,15
